0	1.301494
1	1.308857
2	1.330458
3	1.364851
4	1.409847
5	1.463616
6	1.524395
7	1.590376
8	1.660441
9	1.733547
10	1.808887
11	1.885670
12	1.962998
13	2.040125
14	2.116612
15	2.191097
16	2.262211
17	2.328750
18	2.389704
19	2.444332
20	2.492128
21	2.532700
22	2.565993
23	2.592331
24	2.612291
25	2.626652
26	2.636335
27	2.642355
28	2.645738
29	2.647521
30	2.648722
31	2.650374
32	2.653561
33	2.659398
34	2.669040
35	2.683577
36	2.704014
37	2.731178
38	2.765687
39	2.807928
40	2.858027
41	2.915850
42	2.981002
43	3.052837
44	3.130494
45	3.212921
46	3.298954
47	3.387372
48	3.476951
49	3.566494
50	3.654827
51	3.740810
52	3.823298
53	3.901201
54	3.973485
55	4.039250
56	4.097771
57	4.148550
58	4.191327
59	4.226102
60	4.253129
61	4.272923
62	4.286209
63	4.293871
64	4.296952
65	4.296550
66	4.293810
67	4.289910
68	4.286041
69	4.283451
70	4.283388
71	4.287120
72	4.295841
73	4.310629
74	4.332377
75	4.361753
76	4.399172
77	4.444779
78	4.498444
79	4.559765
80	4.628087
81	4.702499
82	4.781960
83	4.865288
84	4.951290
85	5.038791
86	5.126657
87	5.213810
88	5.299143
89	5.381546
90	5.459866
91	5.533007
92	5.599968
93	5.659914
94	5.712235
95	5.756573
96	5.792844
97	5.821218
98	5.842124
99	5.856240
100	5.864460
101	5.867804
102	5.867421
103	5.864502
104	5.860268
105	5.855956
106	5.852795
107	5.852038
108	5.854908
109	5.862583
110	5.876130
111	5.896452
112	5.924241
113	5.959948
114	6.003758
115	6.055584
116	6.115057
117	6.181562
118	6.254300
119	6.332263
120	6.414377
121	6.499523
122	6.586575
123	6.674435
124	6.761979
125	6.848066
126	6.931486
127	7.011045
128	7.085567
129	7.154007
130	7.215497
131	7.269395
132	7.315315
133	7.353135
134	7.383018
135	7.405412
136	7.420980
137	7.430596
138	7.435318
139	7.436274
140	7.434628
141	7.431543
142	7.428149
143	7.425584
144	7.424987
145	7.427530
146	7.434364
147	7.446595
148	7.465194
149	7.490941
150	7.524390
151	7.565830
152	7.615287
153	7.672532
154	7.737080
155	7.808199
156	7.884993
157	7.966424
158	8.051364
159	8.138653
160	8.227101
161	8.315514
162	8.402662
163	8.487303
164	8.568195
165	8.644163
166	8.714139
167	8.777239
168	8.832801
169	8.880435
170	8.920025
171	8.951725
172	8.975946
173	8.993312
174	9.004592
175	9.010835
176	9.013124
177	9.012616
178	9.010407
179	9.007577
180	9.005189
181	9.004318
182	9.006126
183	9.011778
184	9.022440
185	9.039191
186	9.062909
187	9.094230
188	9.133544
189	9.180961
190	9.236309
191	9.299150
192	9.368838
193	9.444568
194	9.525254
195	9.609730
196	9.696714
197	9.784956
198	9.873184
199	9.960193
200	10.044788
201	10.125838
202	10.202267
203	10.273057
204	10.337384
205	10.394546
206	10.444084
207	10.485805
208	10.519732
209	10.546165
210	10.565639
211	10.578902
212	10.586885
213	10.590608
214	10.591135
215	10.589579
216	10.586982
217	10.584471
218	10.583159
219	10.584234
220	10.588926
221	10.598369
222	10.613694
223	10.635784
224	10.665319
225	10.702754
226	10.748244
227	10.801682
228	10.862702
229	10.930678
230	11.004756
231	11.083879
232	11.166871
233	11.252475
234	11.339466
235	11.426634
236	11.512851
237	11.597025
238	11.678083
239	11.755003
240	11.826742
241	11.892429
242	11.951296
243	12.002758
244	12.046509
245	12.082469
246	12.110816
247	12.131988
248	12.146641
249	12.155635
250	12.159989
251	12.160781
252	12.159187
253	12.156344
254	12.153441
255	12.151648
256	12.152149
257	12.156157
258	12.164789
259	12.179128
260	12.200064
261	12.228268
262	12.264214
263	12.308093
264	12.359827
265	12.419088
266	12.485291
267	12.557624
268	12.635098
269	12.716593
270	12.800961
271	12.887014
272	12.973648
273	13.059738
274	13.144204
275	13.225921
276	13.303794
277	13.376736
278	13.443754
279	13.504050
280	13.556974
281	13.602171
282	13.639537
283	13.669213
284	13.691612
285	13.707383
286	13.717392
287	13.722680
288	13.724373
289	13.723686
290	13.721764
291	13.719778
292	13.718812
293	13.719953
294	13.724291
295	13.732858
296	13.746677
297	13.766650
298	13.793477
299	13.827708
300	13.869624
